t_star,0,t0,1,t1,2,t2,3,t3,dev0,dev1,dev2,dev3
3200,0.004909683975357894,242.52631578947367,0.011047526800666665,170.66666666666666,0.004364967109066666,341.3333333333333,0.0025227650355999992,767.9999999999999,0.0,15.344607063271928,1.3617921657280694,5.9672973493947365
3300,0.005378238349726315,250.10526315789474,0.012518018246,176.0,0.0046533860502,352.0,0.002932022777999999,791.9999999999999,0.0,17.84944974068421,1.8121307488157874,6.1155389293157905
3400,0.005187304914021053,257.6842105263158,0.013292397715333332,181.33333333333334,0.004786008580866667,362.6666666666667,0.0028728901724,815.9999999999999,0.0,20.262732003280696,1.0032408328859643,5.7860368540526315
3500,0.005652433749368419,265.2631578947368,0.01197844125666667,186.66666666666666,0.004919441726333332,373.3333333333333,0.0032266105739999977,839.9999999999999,0.0,15.81501876824563,1.8324800575877171,6.064557938421053
3600,0.006392926520957897,272.8421052631579,0.012016180444000001,192.0,0.0057375213018,384.0,0.003802317017999996,863.9999999999999,0.0,14.05813480760526,1.6385130478947427,6.476523757394752
3700,0.007019534857715788,280.42105263157896,0.014306745708000005,197.33333333333334,0.006242470280333334,394.6666666666667,0.0043451490054,887.9999999999999,0.0,18.21802712571054,1.942661443456136,6.685964630789469
3800,0.0060870392546,288.0,0.014189201998666672,202.66666666666666,0.005663509400333336,405.3333333333333,0.0035254697298,911.9999999999999,0.0,20.25540686016668,1.0588246356666602,6.403923811999998
3900,0.006100699250915788,295.57894736842104,0.011663549316000001,208.0,0.005332988304,416.0,0.0037435746581999984,935.9999999999999,0.0,13.907125162710532,1.919277367289471,5.892811481789475
4000,0.0063778272504736834,303.1578947368421,0.01102682781,213.33333333333334,0.005606683704666667,426.6666666666667,0.003947296459999999,959.9999999999999,0.0,11.622501398815793,1.9278588645175403,6.07632697618421
4100,0.006604300487610529,310.7368421052632,0.01152346501,218.66666666666666,0.0059071553560666665,437.3333333333333,0.004186358358399999,983.9999999999999,0.0,12.297911305973676,1.7428628288596557,6.044855323026324
4200,0.007344766164747369,318.3157894736842,0.012660785514,224.0,0.006401030101400001,448.0,0.004767606016199996,1007.9999999999999,0.0,13.290048373131574,2.359340158368422,6.442900371368434
4300,0.008188507491652631,325.89473684210526,0.014011667119333337,229.33333333333334,0.007732699714533336,458.6666666666667,0.0058229943227999965,1031.9999999999998,0.0,14.557899069201763,1.1395194427982376,5.9137829221315865
4400,0.008280441939242107,333.4736842105263,0.014109268001333334,234.66666666666666,0.008060191566266665,469.3333333333333,0.005577417067200007,1055.9999999999998,0.0,14.572065155228067,0.5506259324386054,6.757562180105251
4500,0.007559504566105263,341.05263157894734,0.01402782878,240.0,0.006884774654,480.0,0.004988536311000004,1079.9999999999998,0.0,16.17081053473684,1.6868247802631586,6.427420637763147
4600,0.007523664190863158,348.63157894736844,0.013299116913333332,245.33333333333334,0.006719866692,490.6666666666667,0.005085450519,1104.0,0.0,14.438631806175437,2.0094937471578938,6.095534179657895
4700,0.007840459391557895,356.2105263157895,0.012761759012666666,250.66666666666666,0.007018001912799999,501.3333333333333,0.0053016940624,1128.0,0.0,12.303249052771926,2.0561436968947393,6.346913322894736
4800,0.00817597905505263,363.7894736842105,0.013563878874,256.0,0.0072682142976000005,512.0,0.0054489340962,1152.0,0.0,13.469749547368423,2.2694118936315757,6.817612397131577
4900,0.008436772289157894,371.36842105263156,0.014208883655333333,261.3333333333333,0.007453208482399999,522.6666666666666,0.0056686433468,1176.0,0.0,14.430278415438597,2.458909516894739,6.920322355894734
5000,0.008626077819263158,378.94736842105266,0.014382543196666667,266.6666666666667,0.0077229720476666664,533.3333333333334,0.005827617947,1200.0,0.0,14.39116344350877,2.25776442899123,6.996149680657895
5100,0.008666976783094736,386.5263157894737,0.014419313143999999,272.0,0.0077772306798,544.0,0.0059926460082000005,1224.0,0.0,14.380840902263156,2.224365258236842,6.68582693723684
5200,0.008829809460568421,394.10526315789474,0.014227933768,277.3333333333333,0.007925132342,554.6666666666666,0.0062984894605999965,1247.9999999999998,0.0,13.495310768578946,2.261692796421055,6.328299999921061
5300,0.009113447986210527,401.6842105263158,0.014327856272,282.6666666666667,0.008246201259866668,565.3333333333334,0.006577521122399999,1271.9999999999998,0.0,13.036020714473684,2.1681168158596464,6.339817159526319
5400,0.009387906605157894,409.2631578947368,0.014719080656,288.0,0.0085638232556,576.0,0.006634630864800001,1295.9999999999998,0.0,13.327935127105265,2.0602083738947363,6.8831893508947335
5500,0.009328125774473683,416.8421052631579,0.014950806896666665,293.3333333333333,0.008523780878,586.6666666666666,0.006550476440000001,1319.9999999999998,0.0,14.056702805482454,2.010862241184205,6.944123336184203
5600,0.009331226779294736,424.42105263157896,0.015086834251333333,298.6666666666667,0.008407784728133333,597.3333333333334,0.0065845635678,1343.9999999999998,0.0,14.389018680096491,2.308605127903508,6.8666580287368415
5700,0.009434627906600001,432.0,0.015005275646,304.0,0.0084338098964,608.0,0.006708867926799999,1367.9999999999998,0.0,13.926619348499997,2.502045025500003,6.814399949500006
5800,0.009620803314768422,439.57894736842104,0.014851188387333333,309.3333333333333,0.008567135857733334,618.6666666666666,0.0068870873103999974,1391.9999999999998,0.0,13.075962681412278,2.63416864258772,6.834290010921061
5900,0.009933707244326314,447.1578947368421,0.015065164068666667,314.6666666666667,0.008720503209600002,629.3333333333334,0.007197394572599996,1415.9999999999998,0.0,12.828642060850882,3.0330100868157817,6.840781679315795
6000,0.010193134624210527,454.7368421052632,0.01533172017,320.0,0.009217721709,640.0,0.007454013453999998,1439.9999999999998,0.0,12.846463864473684,2.4385322880263183,6.847802925526321
6100,0.010305490522315788,462.3157894736842,0.01570102718333333,325.3333333333333,0.009536116919866668,650.6666666666666,0.007426342740000001,1463.9999999999998,0.0,13.488841652543856,1.9234340061228008,7.197869455789467
6200,0.010166681009894736,469.89473684210526,0.016003560168,330.6666666666667,0.009322753157733331,661.3333333333334,0.007352906836,1487.9999999999998,0.0,14.592197895263157,2.109819630403513,7.03443543473684
6300,0.010217570762315789,477.4736842105263,0.015838674952,336.0,0.009089456609800001,672.0,0.007418343434399999,1511.9999999999998,0.0,14.052760474210526,2.820285381289469,6.998068319789476
6400,0.01040752494168421,485.05263157894734,0.015726357750666668,341.3333333333333,0.009180305857266665,682.6666666666666,0.007611016176599998,1535.9999999999998,0.0,13.297082022456145,3.06804771104386,6.99127191271053
6500,0.010661461755789475,492.63157894736844,0.015771744593333335,346.6666666666667,0.0094724961,693.3333333333334,0.007840754623999998,1559.9999999999998,0.0,12.775707093859648,2.9724141394736874,7.051767829473693
6600,0.010905174344842105,500.2105263157895,0.015929452066,352.0,0.009736950848,704.0,0.008049964737599998,1583.9999999999998,0.0,12.56069430289474,2.920558742105263,7.138024018105265
6700,0.011068298439157895,507.7894736842105,0.016274360588666666,357.3333333333333,0.009971707132,714.6666666666666,0.008176286214399999,1607.9999999999998,0.0,13.015155373771927,2.7414782678947387,7.230030561894739
6800,0.011099472821052631,515.3684210526316,0.016501480007333334,362.6666666666667,0.010105417990666667,725.3333333333334,0.0081910806026,1631.9999999999998,0.0,13.505017965701757,2.4851370759649107,7.27098054613158
6900,0.011098270413894737,522.9473684210526,0.016610810322,368.0,0.010064936913999999,736.0,0.008206839502,1655.9999999999998,0.0,13.781349770263157,2.583333749736844,7.228577279736843
7000,0.011145268440526313,530.5263157894736,0.016624913236666667,373.3333333333333,0.009966658278,746.6666666666666,0.008308949839999998,1679.9999999999998,0.0,13.699111990350884,2.946525406315784,7.090796501315788
7100,0.01137583332810526,538.1052631578947,0.016581879711333333,378.6666666666667,0.010027639708533332,757.3333333333334,0.008465517553799998,1703.9999999999998,0.0,13.015115958070183,3.370484048929819,7.275789435763155
7200,0.01157732449063158,545.6842105263158,0.016684981606,384.0,0.010257368284,768.0,0.008632354644,1727.9999999999998,0.0,12.769142788421053,3.2998905165789507,7.362424616578952
7300,0.011724659401578947,553.2631578947369,0.016836795307333334,389.3333333333333,0.010519187564666667,778.6666666666666,0.00875316325,1751.9999999999998,0.0,12.780339764385968,3.0136795922807007,7.42874037894737
7400,0.011811312491263158,560.8421052631579,0.017051454168666668,394.6666666666667,0.010639572319333334,789.3333333333334,0.0088379213408,1775.9999999999998,0.0,13.100354193508776,2.9293504298245594,7.4334778761578955
7500,0.011882979502631579,568.421052631579,0.01727509091,400.0,0.01067748087,800.0,0.008923621342,1799.9999999999998,0.0,13.480278518421049,3.0137465815789457,7.398395401578949
7600,0.011975782612,576.0,0.017304289022,405.3333333333333,0.010703668878,810.6666666666666,0.009013234463199998,1823.9999999999998,0.0,13.321266024999998,3.180284334999999,7.406370372000006
7700,0.012109256220210526,583.578947368421,0.017339805184,410.6666666666667,0.01076244561,821.3333333333334,0.009132878650199999,1847.9999999999998,0.0,13.076372409473683,3.3670265255263123,7.440943925026318
7800,0.012278179505789473,591.1578947368421,0.017419547695999998,416.0,0.010895178694,832.0,0.009268457611999998,1871.9999999999998,0.0,12.853420475526312,3.4575020294736825,7.524304734473687
7900,0.01242609058368421,598.7368421052631,0.01752263944133333,421.3333333333333,0.011080610779333332,842.6666666666666,0.0093789075886,1895.9999999999998,0.0,12.741372144122803,3.363699510877194,7.617957487710525
8000,0.012507077288947368,606.3157894736842,0.01769577888666667,426.6666666666667,0.011236362666666666,853.3333333333334,0.009456222626,1919.9999999999998,0.0,12.971753994298254,3.1767865557017543,7.627136657368419
8100,0.012582079041789474,613.8947368421053,0.017845415296000002,432.0,0.011282671963999999,864.0,0.009530101431199998,1943.9999999999998,0.0,13.158340635526319,3.2485176944736875,7.629944026473689
8200,0.012673866408526318,621.4736842105264,0.017955879978666666,437.3333333333333,0.011296282068666666,874.6666666666666,0.0096341401752,1967.9999999999998,0.0,13.20503392535087,3.4439608496491294,7.5993155833157955
8300,0.01280619448094737,629.0526315789474,0.018033297690666666,442.6666666666667,0.011363858442,885.3333333333334,0.009759584796799997,1991.9999999999998,0.0,13.06775802429824,3.6058400973684255,7.616524210368432
8400,0.012960891903684211,636.6315789473684,0.018077668432,448.0,0.011496909252,896.0,0.009890372863599999,2015.9999999999998,0.0,12.791941320789471,3.659956629210527,7.676297600210531
8500,0.013100833848947368,644.2105263157895,0.018175012343333335,453.3333333333333,0.011645329033333332,906.6666666666666,0.009998028893999998,2039.9999999999998,0.0,12.685446235964918,3.6387620390350905,7.757012387368426
8600,0.013214909946736842,651.7894736842105,0.018304140156666666,458.6666666666667,0.011801783407333333,917.3333333333334,0.010091023983999999,2063.9999999999995,0.0,12.723075524824559,3.5328163485087716,7.809714906842108
8700,0.013291764088210527,659.3684210526316,0.018445538566,464.0,0.011919003721999999,928.0,0.010160137105999998,2087.9999999999995,0.0,12.884436194473686,3.4319009155263194,7.829067455526322
8800,0.01336039863831579,666.9473684210526,0.018591027173999998,469.3333333333333,0.011963799138,938.6666666666666,0.010243462826,2111.9999999999995,0.0,13.076571339210519,3.4914987507894764,7.792339530789476
8900,0.013463384173263157,674.5263157894736,0.018676571081333332,474.6666666666667,0.011968625542,949.3333333333334,0.010343474577999999,2135.9999999999995,0.0,13.032967270175435,3.7368965781578924,7.799773988157897
9000,0.013596420144210525,682.1052631578947,0.01875355146,480.0,0.0120177633,960.0,0.010461223779999999,2159.9999999999995,0.0,12.892828289473687,3.946642110526314,7.837990910526315
9100,0.013746042927368422,689.6842105263158,0.018818976339999998,485.3333333333333,0.012157692457333334,970.6666666666666,0.010590746725999998,2183.9999999999995,0.0,12.68233353157894,3.9708761750877195,7.888240503421059
9200,0.013865526721157895,697.2631578947369,0.018892284928666667,490.6666666666667,0.012328134786666667,981.3333333333334,0.010693552014,2208.0,0.0,12.56689551877193,3.8434798362280707,7.9299367678947394
9300,0.013962569317157895,704.8421052631579,0.019020779478,496.0,0.012478795136,992.0,0.010777438886,2232.0,0.0,12.645525402105259,3.709435452894736,7.962826077894738
9400,0.014044892524210525,712.421052631579,0.019147369502,501.3333333333333,0.012564989821333333,1002.6666666666666,0.010851801072,2256.0,0.0,12.75619244447369,3.6997567571929806,7.982728630526316
9500,0.01412130188,720.0,0.01926824595,506.6666666666667,0.01260500932,1013.3333333333334,0.01093092255,2280.0,0.0,12.867360174999998,3.7907313999999963,7.975948324999998
9600,0.014226732184842106,727.578947368421,0.019371338086,512.0,0.01265395406,1024.0,0.01103205456,2304.0,0.0,12.861514752894736,3.9319453121052645,7.986694062105262
9700,0.014349216119578947,735.1578947368421,0.019444789702,517.3333333333334,0.012728708562000002,1034.6666666666667,0.011149639306,2328.0,0.0,12.738933956052634,4.051268893947362,7.998942033947366
9800,0.01447494473936842,742.7368421052631,0.019522578726,522.6666666666666,0.012836660071333333,1045.3333333333333,0.01125678046,2352.0,0.0,12.619084966578944,4.095711670087719,8.04541069842105
9900,0.014591078724947368,750.3157894736842,0.019604705158000002,528.0,0.012963529865999999,1056.0,0.011355308826,2376.0,0.0,12.534066082631584,4.068872147368423,8.089424747368417
10000,0.014680234763684212,757.8947368421053,0.01970642179,533.3333333333334,0.01307910759,1066.6666666666667,0.01143538694,2400.0,0.0,12.565467565789474,4.00281793421053,8.112119559210528
10100,0.01476542471863158,765.4736842105264,0.019819892542,538.6666666666666,0.013165899676666667,1077.3333333333333,0.011519383564,2424.0,0.0,12.636169558421045,3.998812604912284,8.11510288657895
10200,0.014856108886842107,773.0526315789474,0.019924267158,544.0,0.013229523658,1088.0,0.011605797678000001,2448.0,0.0,12.670395677894735,4.066463072105266,8.125778022105264
10300,0.014958206225157896,780.6315789473684,0.02002560972866667,549.3333333333334,0.013291214773333334,1098.6666666666667,0.011701888087999998,2471.9999999999995,0.0,12.668508758771932,4.167478629561405,8.140795342894743
10400,0.015071355847052633,788.2105263157895,0.020103199918,554.6666666666666,0.013369579714666666,1109.3333333333333,0.011802443515999999,2495.9999999999995,0.0,12.57961017736842,4.2544403309649175,8.172280827631583
10500,0.015181609099473685,795.7894736842105,0.02017739691,560.0,0.01346763879,1120.0,0.011904161649999998,2519.9999999999995,0.0,12.489469526315785,4.284925773684212,8.193618623684216
10600,0.01528312633568421,803.3684210526316,0.020265183571333334,565.3333333333334,0.013572775125333334,1130.6666666666667,0.011994752683999998,2543.9999999999995,0.0,12.455143089122808,4.275878025877191,8.220934129210532
10700,0.015374009049052631,810.9473684210526,0.020354721726666664,570.6666666666666,0.013669728782666667,1141.3333333333333,0.012073045633999998,2567.9999999999995,0.0,12.451781694035082,4.260700665964911,8.252408537631585
10800,0.015459056881473685,818.5263157894736,0.02045652034,576.0,0.013753260394,1152.0,0.012156467291999998,2591.9999999999995,0.0,12.493658646315787,4.264491218684209,8.256473973684217
10900,0.015551777888,826.1052631578947,0.020556022644,581.3333333333334,0.013827652319333333,1162.6666666666667,0.012255773662,2615.9999999999995,0.0,12.51061189,4.310313921666664,8.240010565
11000,0.015652292673157896,833.6842105263158,0.02064863602,586.6666666666666,0.013901901423333333,1173.3333333333333,0.012344174879999998,2639.9999999999995,0.0,12.49085836710526,4.3759781245614064,8.270294482894744
11100,0.015758491857157893,841.2631578947369,0.020735596288,592.0,0.013986146158,1184.0,0.012436174175999999,2663.9999999999995,0.0,12.44276107710527,4.430864247894732,8.305794202894736
11200,0.015861707260105263,848.8421052631579,0.020813134709333336,597.3333333333334,0.014077888877333335,1194.6666666666667,0.012526525171999998,2687.9999999999995,0.0,12.378568623070182,4.45954595692982,8.337955220263163
11300,0.01595318216642105,856.421052631579,0.020893170034666668,602.6666666666666,0.014171854749333333,1205.3333333333333,0.012615512941999998,2711.9999999999995,0.0,12.349969670614044,4.453318542719295,8.344173061052631
11400,0.016040673289999998,864.0,0.020975702263999998,608.0,0.01425949699,1216.0,0.012692264185999998,2735.9999999999995,0.0,12.337572434999998,4.4529407499999945,8.371022759999999
11500,0.016126968828421052,871.578947368421,0.02106446201,613.3333333333334,0.01433612601,1226.6666666666667,0.012781152919999999,2759.9999999999995,0.0,12.343732953947368,4.47710704605263,8.364539771052634
11600,0.016215067732842103,879.1578947368421,0.021156958266,618.6666666666666,0.01440693899,1237.3333333333333,0.012871935689999997,2783.9999999999995,0.0,12.354726332894742,4.520321857105257,8.357830107105263
11700,0.016312455940842102,886.7368421052631,0.021244538078,624.0,0.01447891979,1248.0,0.012964747621999997,2807.9999999999995,0.0,12.330205342894743,4.583840377105257,8.369270797105262
11800,0.016412154930210525,894.3157894736842,0.021330479075333333,629.3333333333334,0.014558103027333335,1258.6666666666667,0.013042933746,2831.9999999999995,0.0,12.29581036280702,4.635129757192976,8.423052960526315
11900,0.016510066762,901.8947368421053,0.021408235126666664,634.6666666666666,0.014644892420666666,1269.3333333333333,0.013128471973999998,2855.9999999999995,0.0,12.245420911666658,4.662935853333339,8.45398697000001
12000,0.01660000945,909.4736842105264,0.0214848219,640.0,0.01473347646,1280.0,0.013214543999999998,2879.9999999999995,0.0,12.212031124999994,4.666332475000003,8.463663625000008
12100,0.01668234780726316,917.0526315789474,0.021564578129333333,645.3333333333334,0.014817094355333333,1290.6666666666667,0.013287794735999997,2903.9999999999995,0.0,12.205575805175435,4.663133629824564,8.486382678157904
12200,0.016765690644315788,924.6315789473684,0.02164515422533333,650.6666666666666,0.014895768169999999,1301.3333333333333,0.013380635691999997,2927.9999999999995,0.0,12.198658952543859,4.674806185789474,8.462637380789477
12300,0.01685177750936842,932.2105263157895,0.021731469388,656.0,0.014969864304,1312.0,0.013467509535999999,2951.9999999999995,0.0,12.199229696578948,4.704783013421053,8.460669933421055
12400,0.01694209903863158,939.7894736842105,0.021816740110666668,661.3333333333334,0.015040477749333335,1322.6666666666667,0.013548355913999999,2975.9999999999995,0.0,12.186602680087722,4.75405322324561,8.48435781157895
12500,0.01703629035210526,947.3684210526316,0.02189887751333333,666.6666666666666,0.015113181996666666,1333.3333333333333,0.013633135449999998,2999.9999999999995,0.0,12.156467903070176,4.807770888596488,8.507887255263155
12600,0.017128334167789472,954.9473684210526,0.021979137234,672.0,0.015192422718,1344.0,0.013713017533999998,3023.9999999999995,0.0,12.127007665526317,4.839778624473679,8.538291584473685
12700,0.017217353724842104,962.5263157894736,0.02205626748466667,677.3333333333334,0.015275423918,1354.6666666666667,0.013797564866,3047.9999999999995,0.0,12.097284399561412,4.854824517105259,8.549472147105263
12800,0.01730264058957895,970.1052631578947,0.022133567154,682.6666666666666,0.015355890403333333,1365.3333333333333,0.013878887209999998,3071.9999999999995,0.0,12.077316411052626,4.866875465614042,8.55938344894738
12900,0.01738179519926316,977.6842105263158,0.022211036242,688.0,0.015432020098,1376.0,0.013950206323999998,3095.9999999999995,0.0,12.073102606842099,4.8744377531579,8.578972188157904
13000,0.017462921819473686,985.2631578947369,0.02229136409,693.3333333333334,0.015504400223333334,1386.6666666666667,0.014034157139999998,3119.9999999999995,0.0,12.071105676315788,4.896303990350879,8.57191169868422
13100,0.017549824627684212,992.8421052631579,0.022373407193999998,698.6666666666666,0.015577138497333333,1397.3333333333333,0.014121209057999998,3143.9999999999995,0.0,12.058956415789464,4.931715325877197,8.571538924210536
13200,0.017644295118631578,1000.421052631579,0.022452814342,704.0,0.015650869604,1408.0,0.014201847921999999,3167.9999999999995,0.0,12.021298058421054,4.983563786578942,8.606117991578946
13300,0.017728341954,1008.0,0.022531342838000002,709.3333333333334,0.015727045888666667,1418.6666666666667,0.014281700247999999,3191.9999999999995,0.0,12.007502210000007,5.00324016333333,8.616604265
13400,0.017806280422210528,1015.578947368421,0.022604650752666666,714.6666666666666,0.015803203359333332,1429.3333333333333,0.014362870796,3215.9999999999995,0.0,11.995925826140343,5.0076926571929885,8.608524065526318
13500,0.01788318418368421,1023.1578947368421,0.02267721287,720.0,0.01587754629,1440.0,0.014434513149999998,3239.9999999999995,0.0,11.985071715789477,5.014094734210527,8.62167758421053
13600,0.01796232521442105,1030.7368421052631,0.022749227307333333,725.3333333333334,0.015952713143333335,1450.6666666666667,0.014508949101999999,3263.9999999999995,0.0,11.967255232280703,5.024030177719291,8.633440281052632
13700,0.018047224779894736,1038.3157894736842,0.02282161205933333,730.6666666666666,0.016024369444666665,1461.3333333333333,0.014588859776,3287.9999999999995,0.0,11.935968198596488,5.057138338070179,8.645912509736842
13800,0.018132929890631578,1045.8947368421052,0.022896589014,736.0,0.016093170876,1472.0,0.014659081638,3311.9999999999995,0.0,11.909147808421057,5.099397536578948,8.684620631578946
13900,0.01821683757810526,1053.4736842105262,0.022971417316666666,741.3333333333334,0.016163427582666666,1482.6666666666667,0.014743832849999998,3335.9999999999995,0.0,11.886449346403511,5.133524988596488,8.682511820263159
14000,0.018297500410526316,1061.0526315789473,0.02304579966333333,746.6666666666666,0.01623414595,1493.3333333333333,0.014825145389999999,3359.9999999999995,0.0,11.870748132017539,5.158386151315788,8.680887551315791
14100,0.01837290176631579,1068.6315789473683,0.023118474438,752.0,0.016306248522,1504.0,0.014896424275999997,3383.9999999999995,0.0,11.863931679210529,5.166633110789469,8.69119372578948
14200,0.018448042540842105,1076.2105263157894,0.023188303259333333,757.3333333333334,0.016379131930666667,1514.6666666666667,0.014972512232,3407.9999999999995,0.0,11.85065179622807,5.172276525438595,8.688825772105265
14300,0.018523416153894738,1083.7894736842106,0.023257861664666667,762.6666666666666,0.016451782576,1525.3333333333333,0.015043708257999997,3431.9999999999995,0.0,11.836113776929821,5.179083944736846,8.69926973973685
14400,0.018599246595473684,1091.3684210526317,0.023327149654000002,768.0,0.016524070906000003,1536.0,0.015120911498,3455.9999999999995,0.0,11.819757646315795,5.187939223684204,8.69583774368421
14500,0.018675833025789474,1098.9473684210527,0.02339916003666667,773.3333333333334,0.016593779596666667,1546.6666666666667,0.015192560209999999,3479.9999999999995,0.0,11.808317527192985,5.205133572807018,8.708182039473687
14600,0.018751934217999998,1106.5263157894738,0.023472803855333332,778.6666666666666,0.016661876548,1557.3333333333333,0.015269592145999999,3503.9999999999995,0.0,11.802174093333335,5.225144174999998,8.705855179999999
14700,0.018827664276526317,1114.1052631578948,0.023545455746,784.0,0.016728579364,1568.0,0.015348778932,3527.9999999999995,0.0,11.79447867368421,5.247712281315789,8.697213361315791
14800,0.01890274858726316,1121.6842105263158,0.023617776994,789.3333333333334,0.016797745597333335,1578.6666666666667,0.015423884261999999,3551.9999999999995,0.0,11.787571016842104,5.2625074748245595,8.6971608131579
14900,0.01897644012494737,1129.2631578947369,0.023688578616666664,794.6666666666666,0.016867435609333334,1589.3333333333333,0.015499060085999999,3575.9999999999995,0.0,11.780346229298237,5.272511289035088,8.693450097368425
15000,0.019049099544736842,1136.842105263158,0.02375916315,800.0,0.01693442526,1600.0,0.015567176179999998,3599.9999999999995,0.0,11.775159013157891,5.286685711842106,8.70480841184211
15100,0.019121189306,1144.421052631579,0.023824364200666664,805.3333333333334,0.017000548368666667,1610.6666666666667,0.01563503564,3623.9999999999995,0.0,11.757937236666661,5.301602343333331,8.715384165000001
15200,0.019192946384,1152.0,0.023889648832,810.6666666666666,0.017067316042,1621.3333333333333,0.015711771957999998,3647.9999999999995,0.0,11.741756119999996,5.314075855000003,8.702936065000006
15300,0.019264689018105262,1159.578947368421,0.023955518528,816.0,0.017132915298,1632.0,0.015785053226,3671.9999999999995,0.0,11.727073774736844,5.32943430026315,8.699089480263154
15400,0.019337106548631577,1167.157894736842,0.024021494217333333,821.3333333333334,0.017198471554000002,1642.6666666666667,0.01585474244,3695.9999999999995,0.0,11.710969171754389,5.3465874865789385,8.705910271578944
15500,0.019409506870526314,1174.7368421052631,0.024087787886666667,826.6666666666666,0.01726481776,1653.3333333333333,0.01592672755,3719.9999999999995,0.0,11.69570254035088,5.361722776315789,8.706948301315789
15600,0.019481658211578944,1182.3157894736842,0.024153574108000002,832.0,0.01733117168,1664.0,0.015995778536,3743.9999999999995,0.0,11.679789741052645,5.37621632894736,8.71469918894736
15700,0.019553321289473683,1189.8947368421052,0.02421851458266667,837.3333333333334,0.017397252763333333,1674.6666666666667,0.016073667306,3767.9999999999995,0.0,11.662983232982462,5.390171315350877,8.699134958684208
15800,0.01962567344105263,1197.4736842105262,0.024282916468,842.6666666666666,0.017461282731333332,1685.3333333333333,0.016140078124,3791.9999999999995,0.0,11.643107567368425,5.410976774298248,8.713988292631578
15900,0.019696635158105262,1205.0526315789473,0.024346779764,848.0,0.0175244408,1696.0,0.016207063507999997,3815.9999999999995,0.0,11.625361514736847,5.430485895263158,8.723929125263162
16000,0.01976663412368421,1212.6315789473683,0.02441160704,853.3333333333334,0.017589457073333332,1706.6666666666667,0.01628598721,3839.9999999999995,0.0,11.612432290789478,5.442942625877197,8.701617284210531
16100,0.01983610664178947,1220.2105263157894,0.024477012704,858.6666666666666,0.017653349908,1717.3333333333333,0.016353667678,3863.9999999999995,0.0,11.602265155526322,5.456891834473677,8.706097409473681
16200,0.019904437946210527,1227.7894736842106,0.024540504403999998,864.0,0.017715906812,1728.0,0.016416307438,3887.9999999999995,0.0,11.590166144473676,5.4713278355263215,8.72032627052632
16300,0.019972371923052634,1235.3684210526317,0.024603358116,869.3333333333334,0.017777463445333333,1738.6666666666667,0.016484857234,3911.9999999999995,0.0,11.577465482368417,5.487271194298251,8.718786722631586
16400,0.02003996317989474,1242.9473684210527,0.02466642521133333,874.6666666666666,0.017840372026666666,1749.3333333333333,0.016553271047999998,3935.9999999999995,0.0,11.56615507859648,5.498977883070183,8.716730329736853
16500,0.02010716647263158,1250.5263157894738,0.02472952279,880.0,0.01790625396,1760.0,0.01661828173,3959.9999999999995,0.0,11.555890793421051,5.502281281578947,8.722211856578948
16600,0.020172942686526314,1258.1052631578948,0.024794326320666665,885.3333333333334,0.017969714622,1770.6666666666667,0.016695693265999997,3983.9999999999995,0.0,11.553459085350877,5.508070161315782,8.693123551315791
16700,0.020238370958526316,1265.6842105263158,0.024859533306,890.6666666666666,0.018027951732666667,1781.3333333333333,0.016764775505999998,4007.9999999999995,0.0,11.552905868684208,5.526048064649122,8.683988631315795
16800,0.020303631574526318,1273.2631578947369,0.024927564474,896.0,0.018088367494,1792.0,0.016827096908,4031.9999999999995,0.0,11.55983224868421,5.538160201315791,8.691336666315792
16900,0.020368793001052633,1280.842105263158,0.02499619452066667,901.3333333333334,0.018149730782000002,1802.6666666666667,0.016892828829999998,4055.9999999999995,0.0,11.568503799035089,5.547655547631577,8.689910427631588
17000,0.020433707670526317,1288.421052631579,0.025066621203333334,906.6666666666666,0.018208769073333336,1813.3333333333333,0.01696415308,4079.9999999999995,0.0,11.58228383201754,5.562346492982454,8.673886476315797
17100,0.020498971402,1296.0,0.025131641768,912.0,0.018268752464,1824.0,0.017035685803999997,4103.999999999999,0.0,11.581675914999998,5.575547344999999,8.65821399500001
17200,0.020563908716736842,1303.578947368421,0.025187652136,917.3333333333334,0.01832962685,1834.6666666666667,0.017097710431999997,4127.999999999999,0.0,11.559358548157896,5.5857046668421075,8.665495711842114
17300,0.020628221814842106,1311.157894736842,0.025244291386666666,922.6666666666666,0.018388644204666665,1845.3333333333333,0.017150151191999998,4151.999999999999,0.0,11.540173929561401,5.598944025438602,8.695176557105269
17400,0.020691665759263157,1318.7368421052631,0.02530155952,928.0,0.01844714683,1856.0,0.017226130817999997,4175.999999999999,0.0,11.524734401842105,5.611297323157892,8.6638373531579
17500,0.020754924707894737,1326.3157894736842,0.025358633576666668,933.3333333333334,0.018508318036666666,1866.6666666666667,0.017295924899999995,4199.999999999999,0.0,11.509272171929826,5.6165166780701785,8.647499519736854
17600,0.020818117069052632,1333.8947368421052,0.025415591187333334,938.6666666666666,0.018567475530666667,1877.3333333333333,0.017348346247999996,4223.999999999999,0.0,11.493685295701754,5.6266038459649135,8.674427052631591
17700,0.020881076647789473,1341.4736842105262,0.02547239527,944.0,0.018623179224,1888.0,0.017421416535999996,4247.999999999999,0.0,11.478296555526317,5.644743559473684,8.649150279473691
